customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_income_ratio,join_year,join_month,join_day,join_weekday,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,income_group,transaction_bin,kmeans_bin,annual_income_log,annual_income_sqrt,annual_income_reciprocal,annual_income_boxcox,loan_amount_yeojohnson
CUST00530,37.0,1,2.0,Salaried,0.9055988999736555,0.015847707133375997,-0.42383898186117774,0,13,0.37,2018-06-02,0,0.2857340985527776,2018,6,2,5,0,1,0,0,0,1,0,0,0,Medium Income,Q1,0,13.857173382887547,1021.0494111452198,9.591931420759759e-07,621.6850125306116,0.08904222612460713
CUST00531,40.0,1,1.0,Self-Employed,0.0,-0.9534765798750566,0.30146709875169614,11,53,0.32,2021-05-20,0,0.36174521145069227,2021,5,20,3,0,0,0,1,0,1,0,0,0,Low Income,Q1,0,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,-0.37589562206219274
CUST00532,45.0,1,0.0,Salaried,-0.34744624246866046,-0.34478636103954774,0.8720111661185971,1,65,0.13,2018-04-02,0,0.44840007001572385,2018,4,2,0,0,0,1,0,0,0,1,0,0,Low Income,Q1,0,13.159931822468005,720.5140734225807,1.9262569881473362e-06,470.42523137760935,-0.27785539733002984
CUST00533,42.0,0,2.0,Salaried,0.0985635537949934,0.0412283496617371,-0.9942763444070623,10,51,0.6,2018-11-27,0,0.4791264355281517,2018,11,27,1,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.349655766377003,792.2104581485908,1.5933756110057702e-06,507.51985042112904,0.10368901754275109
CUST00534,33.0,1,2.0,Self-Employed,0.2975571666501231,0.9505792303267936,0.08865020838368955,11,264,0.3,2022-07-23,0,0.8144558442538826,2022,7,23,5,1,0,0,0,0,0,0,0,1,Low Income,Q3,1,13.496483979049767,852.5580508094449,1.3757878913688338e-06,538.2131288032583,1.3103257550150222
CUST00535,39.0,1,3.0,Self-Employed,-0.6071249345973598,-0.7694521933582054,0.1983497817654424,9,237,0.23,2020-08-12,0,0.20868574807067738,2020,8,12,2,1,0,0,0,0,1,0,0,0,Low Income,Q2,2,12.824010763343198,609.1131421993782,2.695273799658466e-06,411.239417432835,-1.5567798254152014
CUST00536,56.0,1,1.0,Salaried,0.7580186819441026,0.46761508947748187,-0.45469089051430545,5,123,0.66,2021-06-05,1,0.4771438986923219,2021,6,5,5,0,0,1,0,0,1,0,0,0,Medium Income,Q1,0,13.69173111725262,939.9860105341994,1.1317662219164946e-06,581.9079171732957,0.6671777139305336
CUST00537,32.0,1,3.0,Salaried,-0.8833253315837034,0.3178432579893572,-0.3445461100248432,0,246,0.68,2018-07-13,0,1.5303005173206694,2018,7,13,4,1,0,0,0,0,1,0,0,0,Low Income,Q2,2,12.435370182173356,501.53986880406626,3.975459646619802e-06,351.9444029160845,0.5083699278827037
CUST00538,61.0,1,1.0,Salaried,0.0,-0.938970418985245,0.3439978957358222,9,406,0.74,2019-06-14,0,0.23510707616046206,2019,6,14,4,1,0,0,0,0,0,0,1,0,Low Income,Q4,3,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,-0.9257882176202977
CUST00539,39.0,1,0.0,Self-Employed,0.32012565497628986,0.7580223772490136,-0.5682619471825961,2,183,0.53,2021-06-20,0,0.7468842447728402,2021,6,20,6,0,0,1,0,1,0,0,0,0,Low Income,Q2,2,13.53472185819757,869.0148963050058,1.324173776144636e-06,546.5052228747953,1.2135718563692355
CUST00540,32.0,1,1.0,Unemployed,0.8290041644491528,0.4520208258757324,0.3292859977293033,6,264,0.86,2022-01-13,1,0.46168455370946293,2022,1,13,3,0,0,0,1,0,0,1,0,0,Medium Income,Q3,1,13.664743643407236,927.3872653859336,1.1627256120802725e-06,575.6642205089761,0.5619480954787477
CUST00541,29.0,1,2.0,Salaried,-0.8217242995430638,-0.26435248027909136,-0.5048632901199628,11,475,0.9,2019-10-01,0,0.8377842493612844,2019,10,1,1,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,12.42521090636681,498.9986773529565,4.016053289493025e-06,350.51407960690926,-0.43033891047784295
CUST00542,27.0,1,2.0,Salaried,0.8347315971922431,-0.4131448835479608,0.3640528338675974,7,426,0.79,2022-05-30,0,0.039642921930718125,2022,5,30,0,1,0,0,0,0,1,0,0,0,Medium Income,Q4,3,14.047621937832318,1123.0579682278203,7.928578099903573e-07,670.8377292429665,-1.9346653193275656
CUST00543,48.0,1,1.0,Self-Employed,-0.40704255069280887,0.12034737144350022,0.9054462281726798,3,286,0.64,2022-05-17,0,0.9084712495857927,2022,5,17,1,0,0,0,1,0,0,0,1,0,Low Income,Q3,1,12.836354863771444,612.8842549780504,2.662207575466064e-06,413.2771721494374,0.3062579719918213
CUST00544,34.0,1,1.0,Salaried,-0.8488885690085478,-0.0007482338081187542,-0.528571317376178,11,473,0.36,2024-11-30,0,1.0735101600496377,2024,11,30,5,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,12.51339328770378,521.4924544037046,3.67707379056079e-06,363.12417497366624,0.0577599016066745
CUST00545,51.0,0,1.0,Salaried,0.4045952818761833,-0.7731544672614027,0.48840027399385066,2,344,0.94,2024-12-02,0,0.1577442838615965,2024,12,2,0,1,0,0,0,0,0,0,1,0,Low Income,Q3,1,13.494864039443751,851.8677831682567,1.3780183908129608e-06,537.8646146911872,-1.1618847705448152
CUST00546,39.0,0,3.0,Unemployed,-0.28149054386378314,-0.7864182961227953,-0.5498266428962776,0,450,0.33,2024-05-24,0,0.21864610112666405,2024,5,24,4,0,0,0,1,1,0,0,0,0,Low Income,Q4,3,13.14789006157247,716.1889694766319,1.9495927339770577e-06,468.1640338256508,-1.1840619871033402
CUST00547,36.0,1,1.0,Salaried,-0.4879098685348848,0.8728940142916959,0.0,11,78,0.27,2019-11-29,0,0.9587065543733849,2019,11,29,4,1,0,0,0,0,0,0,0,1,Low Income,Q1,0,13.073147754740265,689.9180531048597,2.10089365293136e-06,454.3687598168667,0.8099244622085164
CUST00548,25.0,1,0.0,Salaried,0.313803883720264,-0.6897279579992237,-0.6525354139939841,8,335,0.48,2023-08-08,0,0.06676360653317141,2023,8,8,1,0,1,0,0,0,0,1,0,0,Low Income,Q3,1,13.526376778962922,865.3964467225411,1.335270347714146e-06,544.6847661039749,-1.9346653193275656
CUST00549,55.0,1,3.0,Salaried,0.0,0.5350220340257005,0.844838104672725,9,239,0.15,2022-08-29,0,0.5942764738442681,2022,8,29,0,0,0,1,0,1,0,0,0,0,Low Income,Q2,2,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.3788946577103094
CUST00550,32.0,1,3.0,Salaried,-0.9966343139460131,-0.08197587611828143,0.0,5,76,0.93,2019-06-24,0,1.5261468110765168,2019,6,24,0,0,0,1,0,1,0,0,0,0,Low Income,Q1,0,12.069493183687445,417.69175237248817,5.731729824597604e-06,303.91056291575705,-0.08218246291250725
CUST00551,45.0,0,1.0,Self-Employed,-0.736391214220923,0.6485149555586084,-0.19275977805302297,5,313,0.6,2018-11-26,0,0.8642913956768019,2018,11,26,0,0,0,0,1,0,0,0,0,1,Low Income,Q3,1,13.018435523884719,671.3003500669428,2.219040808071699e-06,444.52745280985255,0.52859191615156
CUST00552,41.0,1,0.0,Salaried,0.7234203437347866,-0.16376266503296416,-0.6707047009019278,8,469,0.57,2019-04-15,1,0.2841082007343209,2019,4,15,0,0,0,0,1,1,0,0,0,0,Medium Income,Q4,3,13.675646504875994,932.4566638723754,1.1501174333155874e-06,578.1785848087358,-0.19260123132630297
CUST00553,56.0,0,3.0,Unemployed,-0.4996464069715202,0.29556210146353634,0.8142459776866623,0,493,0.66,2019-06-18,0,0.7644638242471313,2019,6,18,1,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,13.042209553557619,679.3277412265746,2.1669074317514088e-06,448.77746698726264,0.3611546919891221
CUST00554,43.0,1,2.0,Salaried,0.8369011242204552,-0.3560877750727099,-0.4156897938635318,5,426,0.52,2023-05-17,0,0.16633559853423896,2023,5,17,2,0,0,1,0,0,0,0,1,0,Medium Income,Q4,3,13.81530070594688,999.8945794432532,1.0002098740378694e-06,611.3687270272475,-0.7262487982377027
CUST00555,36.0,1,3.0,Salaried,0.885672783951947,-0.004052990365306978,0.4642922495970684,11,45,0.13,2019-04-12,0,0.3234011959451119,2019,4,12,4,0,1,0,0,0,1,0,0,0,Medium Income,Q1,0,13.710432991161534,948.8169949995626,1.1107967679679626e-06,586.2742042401843,0.053505254265075006
CUST00556,59.0,0,1.0,Salaried,0.0,0.870470942807099,-0.49221980631474016,4,426,0.62,2024-10-03,0,0.6467160695272887,2024,10,3,3,0,1,0,0,1,0,0,0,0,Low Income,Q4,3,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.5221550648700074
CUST00557,62.0,0,0.0,Salaried,0.8653660987048751,0.48198117035741905,-0.13724309320762462,10,168,0.71,2020-02-01,0,0.4776495137553718,2020,2,1,5,0,0,1,0,0,1,0,0,0,Low Income,Q2,2,13.43707478384381,827.6055582220313,1.459999034064639e-06,525.5776730770526,0.23765966900864927
CUST00558,59.0,0,1.0,Salaried,0.5209683259142833,0.7620592980341374,0.38452259969186064,5,158,0.45,2020-10-02,0,0.5495225463312743,2020,10,2,4,0,1,0,0,0,0,1,0,0,Low Income,Q2,2,13.41578145746516,818.8410468460896,1.4914206178102526e-06,521.1211387834616,0.43389709548471217
CUST00559,34.0,0,2.0,Salaried,0.14042743899195084,-0.756787826880074,-0.6383982451920566,10,36,0.74,2020-06-09,0,0.20779505327642145,2020,6,9,1,0,0,1,0,0,0,0,1,0,Low Income,Q1,0,13.369114746302241,799.9558925340822,1.5626698670978968e-06,511.4852348374579,-0.9944496566748031
CUST00560,51.0,1,2.0,Salaried,-0.5211102026737038,-0.7574512599200983,0.393334139777908,7,484,0.29,2024-06-13,1,0.3809274250442894,2024,6,13,3,0,1,0,0,0,0,1,0,0,Low Income,Q4,3,13.139103634152193,713.0494933733562,1.966798165480812e-06,466.52094677663837,-0.5300819466271142
CUST00561,25.0,0,2.0,Salaried,-0.14466409550162765,-0.2980479268774723,0.9435251627575901,4,81,0.29,2023-05-10,1,0.3661693494188813,2023,5,10,2,1,0,0,0,0,0,0,0,1,Low Income,Q1,0,13.19459852835128,733.1118877770296,1.8606242126303488e-06,476.9957684375269,-0.508849855183836
CUST00562,55.0,1,1.0,Self-Employed,-0.8111786488654507,-0.17183754974399304,-0.5589821608269826,1,257,0.24,2024-07-09,1,0.7525544197232468,2024,7,9,1,1,0,0,0,0,0,0,1,0,Low Income,Q2,1,12.714428100940813,576.6367660841615,3.007419665204419e-06,393.5818512275968,-0.17383099780894984
CUST00563,43.0,0,3.0,Self-Employed,-0.7332727833977338,0.5002324354775768,0.4605198536700799,11,110,0.42,2020-08-11,0,5.4454492000000005,2020,8,11,1,0,0,1,0,0,0,1,0,0,Low Income,Q1,0,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,1.1443250902407542
CUST00564,49.0,1,1.0,Self-Employed,0.5617013712645239,-0.15378220517151242,0.8129222612846448,11,199,0.82,2021-12-14,0,0.269683858538695,2021,12,14,1,0,1,0,0,0,0,0,0,1,Medium Income,Q2,2,13.683142659646238,935.9581454317282,1.1415282083320943e-06,579.9136516128814,-0.25682048645974126
CUST00565,63.0,1,0.0,Salaried,0.11832132732116062,-0.8055420727941429,-0.580604884977275,1,105,0.8,2022-07-31,0,0.14728163337296485,2022,7,31,6,0,0,0,1,0,0,1,0,0,Low Income,Q1,0,13.368153523788177,799.571516501182,1.5641726627009781e-06,511.288633377798,-1.3664448815111707
CUST00566,31.0,1,3.0,Salaried,0.0,0.3694778973075459,-0.9292395188546355,9,393,0.43,2020-04-11,0,0.6624843810530399,2020,4,11,5,0,1,0,0,0,0,0,0,1,Low Income,Q4,3,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.5638091317035057
CUST00567,38.0,1,2.0,Self-Employed,0.2733818346248202,0.9282463878077704,0.2522320677847963,4,291,0.6,2020-04-23,0,0.7752805882709777,2020,4,23,3,1,0,0,0,0,0,0,0,1,Low Income,Q3,1,13.45828300422201,836.4282874221794,1.4293610893149425e-06,530.0540962743115,1.136596421303374
CUST00568,32.0,1,1.0,Salaried,-0.5417503251611632,-0.7748527797963501,-0.32574492295297985,2,331,0.71,2024-04-16,0,0.1857514663249212,2024,4,16,1,1,0,0,0,0,0,0,1,0,Low Income,Q3,1,12.881314579627938,626.8178682839218,2.5451662660405284e-06,420.7843002297434,-1.6115781168217018
CUST00569,29.0,0,2.0,Salaried,-0.33847838466185165,0.6634027143586835,0.6673299196785909,9,405,0.31,2021-08-12,0,1.8731524446619425,2021,8,12,3,0,1,0,0,0,1,0,0,0,Low Income,Q4,3,12.764932290518702,591.3835050117648,2.8593040825572584e-06,401.6242105202377,1.5187652330804626
CUST00570,30.0,1,2.0,Self-Employed,-0.5280970687925514,0.8308813673689884,0.17535575066633916,2,287,0.24,2018-07-03,0,0.7082721302608158,2018,7,3,1,0,1,0,0,0,0,0,0,1,Low Income,Q3,1,13.178894606827464,727.378051634774,1.8900739421497131e-06,474.0080991585622,0.46250075963543824
CUST00571,64.0,1,0.0,Self-Employed,0.7262340495959407,0.5565682884582177,-0.4035044553535571,7,26,0.93,2021-07-07,0,0.5160165983772271,2021,7,7,2,0,0,0,1,0,0,0,0,1,Medium Income,Q1,0,13.755787750640886,970.579527911031,1.0615422540206497e-06,596.9990484879676,0.9269475181512363
CUST00572,37.0,1,3.0,Salaried,-0.5353613222016469,0.673327144743487,-0.5099203965739043,6,272,0.62,2022-08-18,0,1.8325077285122864,2022,8,18,3,0,0,0,1,0,0,0,1,0,Low Income,Q3,1,12.637256636181473,554.8105442401036,3.248696769047613e-06,381.60098335955615,1.213697302933525
CUST00573,58.0,1,0.0,Salaried,-0.7929578916213372,0.39204275039332226,0.4663906774148502,0,116,0.93,2024-02-12,0,4.7507118,2024,2,12,0,0,1,0,0,0,1,0,0,0,Low Income,Q1,0,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,0.884125584789966
CUST00574,27.0,0,0.0,Self-Employed,-0.9922786379146159,-0.12402864482979123,0.0,11,77,0.39,2021-12-03,1,0.5964095625052314,2021,12,3,4,0,1,0,0,1,0,0,0,0,Low Income,Q1,0,13.059744569770437,685.3099517736482,2.129241872997834e-06,451.9380203303725,-0.005767496863153361
CUST00575,33.0,1,0.0,Salaried,0.6800700283490397,0.7304483159557419,0.0628491388863608,11,137,0.7,2022-12-02,0,0.5862033835482177,2022,12,2,4,0,1,0,0,1,0,0,0,0,Medium Income,Q2,2,13.694106451637671,941.1030655565839,1.129081089000517e-06,582.4606813822401,1.0518839964436106
CUST00576,60.0,2,2.0,Self-Employed,-0.8487630241163571,0.14213160391187063,0.5093132003613251,4,302,0.29,2019-09-19,0,2.0725140277419953,2019,9,19,3,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,12.024940321318752,408.4898897157676,5.992868845645813e-06,298.524904243361,0.32818330487605996
CUST00577,62.0,1,0.0,Self-Employed,-0.7046778539960068,0.6588296344813606,-0.26338685391784317,8,303,0.32,2023-08-18,0,1.627549650066196,2023,8,18,4,0,0,1,0,0,0,1,0,0,Low Income,Q3,1,12.627837848995854,552.2038572846083,3.2794401077492843e-06,380.1637536172261,0.9659649011377479
CUST00578,29.0,1,0.0,Self-Employed,0.21278223130798224,0.9770297600599768,0.011686316645564602,3,105,0.54,2020-02-22,0,0.7748729592417594,2020,2,22,5,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.408876301668643,816.0188049303765,1.50175474786146e-06,519.6840320684413,1.039990830260279
CUST00579,42.32736842105263,0,3.0,Salaried,0.929425816714773,-0.3685893788104121,0.01759321040151442,0,404,0.37,2022-02-16,0,0.08341291631080489,2022,2,16,2,0,0,0,1,0,1,0,0,0,Medium Income,Q4,3,14.032618137396346,1114.664415866946,8.048433800537404e-07,666.828779967943,-1.2678773846498905
CUST00580,22.0,0,3.0,Salaried,-0.7740059106149928,0.46461022598019,0.4301769266798169,7,10,0.24,2022-11-20,1,1.7008222937266182,2022,11,20,6,1,0,0,0,1,0,0,0,0,Low Income,Q1,0,12.470158811289762,510.34016106906574,3.839536847420799e-06,356.8863323884023,0.7558669477808376
CUST00581,25.0,1,0.0,Self-Employed,-0.899826153411112,-0.086707440802436,0.42754498400385194,4,418,0.32,2020-02-14,1,1.065770233725018,2020,2,14,4,0,0,1,0,0,0,0,0,1,Low Income,Q4,3,12.43228141426189,500.7658934072887,3.9877579022606915e-06,351.5089235951337,-0.07659082596357122
CUST00582,42.32736842105263,1,3.0,Salaried,0.8115993035054068,0.4238311166370562,-0.4020867507388486,1,307,0.13,2022-10-26,0,0.47449447481321017,2022,10,26,2,0,1,0,0,1,0,0,0,0,Low Income,Q3,1,13.436700413823734,827.4506571391432,1.4605457162566582e-06,525.4989936085553,0.22637390796740303
CUST00583,57.0,0,3.0,Self-Employed,0.9851571915924462,0.13580190346239318,0.10499119424825631,11,189,0.7,2023-02-07,0,0.3582866584755987,2023,2,7,1,1,0,0,0,0,0,0,0,1,Medium Income,Q2,2,13.711448765267242,949.2990097961758,1.1096690222387771e-06,586.5122866936174,0.21645669314650223
CUST00584,58.0,1,0.0,Salaried,-0.877889364545983,0.1786554890148578,-0.44428873479069037,0,417,0.52,2020-10-03,0,0.7109733937463011,2020,10,3,5,0,0,1,0,0,0,0,1,0,Low Income,Q4,3,13.003526506658755,666.3147304390021,2.2523723787791206e-06,441.88265516494425,0.18028039299856496
CUST00585,39.0,2,2.0,Salaried,-0.6097449589863368,0.5734488030235979,-0.5471449125246008,11,190,0.18,2019-11-08,0,2.9500655171042647,2019,11,8,4,1,0,0,0,0,0,0,0,1,Low Income,Q2,2,12.17897099102707,441.1932229760561,5.137361223176938e-06,317.5573344999687,1.2492053744616995
CUST00586,28.0,2,0.0,Self-Employed,0.9969884080005551,-0.06103710676815649,0.04783916711117982,11,244,0.25,2023-01-05,1,0.09489709169789419,2023,1,5,3,0,1,0,0,0,1,0,0,0,High Income,Q2,2,14.638726264214851,1509.242144256514,4.3901763044316833e-07,849.4357163406818,-0.3815880090031692
CUST00587,21.0,0,3.0,Self-Employed,0.42508819066911685,-0.9051519376069724,0.0,11,449,0.19,2018-07-30,0,0.06633848135427621,2018,7,30,0,0,1,0,0,0,0,0,0,1,Low Income,Q4,3,13.532764748760234,868.1649324869094,1.3267678667702164e-06,546.0777417866817,-1.9346653193275656
CUST00588,42.0,1,2.0,Unemployed,0.8053663225941134,-0.5927774341447506,0.0,2,328,0.62,2021-08-29,1,0.047862289242956234,2021,8,29,6,0,0,0,1,0,0,1,0,0,Medium Income,Q3,1,13.85920660722964,1022.0879512057659,9.572448685405091e-07,622.1903336679813,-1.9346653193275656
CUST00589,37.0,0,1.0,Self-Employed,0.4482661811672995,0.7388541758189611,-0.50314206512333,8,346,0.18,2022-06-16,0,0.6443630860058841,2022,6,16,3,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,13.546634250093026,874.2063715164744,1.3084932807168993e-06,549.1143775729041,0.9513113442130837
CUST00590,27.0,1,2.0,Salaried,0.6044803829648584,-0.5184882850037371,-0.6047920013728203,0,17,0.74,2021-09-22,0,0.19922919297860223,2021,9,22,2,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.601100657053601,898.3409820329917,1.2391304714177704e-06,561.2029339954771,-0.7681887666083445
CUST00591,45.0,1,3.0,Self-Employed,0.7745162213857589,0.6257724292564023,0.09237688884600477,3,452,0.12,2019-05-05,0,0.5686045754832647,2019,5,5,6,0,0,1,0,0,1,0,0,0,High Income,Q4,3,14.638726264214851,1509.242144256514,4.3901763044316833e-07,849.4357163406818,3.1486559909883396
CUST00592,24.0,1,2.0,Self-Employed,0.9995980399832516,-0.028350634237024705,0.0,7,438,0.31,2021-11-27,0,0.23079679308602333,2021,11,27,5,0,0,0,1,0,0,1,0,0,Medium Income,Q4,3,14.006442513649922,1100.170936718472,8.261888036892701e-07,659.8918274451804,-0.009861279544502635
CUST00593,56.0,1,0.0,Salaried,-0.4341726515252138,-0.8942805778687081,-0.10842673431573396,7,36,0.86,2018-07-10,0,0.2806442215182096,2018,7,10,1,0,0,1,0,0,0,0,1,0,Low Income,Q1,0,13.123293944292627,707.4351560390535,1.998139731909592e-06,463.5789216022074,-0.9309086365842371
CUST00594,26.0,0,1.0,Salaried,-0.44198686344241783,0.6290441896457402,-0.6394927833973326,9,317,0.71,2020-04-22,0,1.0139735076863656,2020,4,22,2,1,0,0,0,1,0,0,0,0,Low Income,Q3,1,13.01035966673063,668.5951465573169,2.237034022178e-06,443.0928814255166,0.7976050552716428
CUST00595,51.0,0,1.0,Salaried,0.9955227689944812,-0.0449202460470008,0.08316602616836795,11,155,0.16,2018-12-01,0,0.263267074962642,2018,12,1,5,0,1,0,0,0,0,1,0,0,Medium Income,Q2,2,13.866564567225423,1025.8551213499886,9.502273480695034e-07,624.0224428864583,-0.022382290643401418
CUST00596,39.0,0,1.0,Salaried,-0.6874143139405384,-0.0881035988937124,-0.7209017386937243,10,100,0.8,2022-07-01,0,1.1113331070406465,2022,7,1,4,1,0,0,0,0,0,0,1,0,Low Income,Q1,0,12.352083198524467,481.08282031267754,4.32074291890726e-06,340.3873213074485,-0.13351010693406298
CUST00597,64.0,1,3.0,Self-Employed,-0.983473789969759,0.14319463926348283,0.1107907926170722,10,351,0.52,2021-01-15,0,2.4750057004123844,2021,1,15,4,0,0,1,0,0,0,0,0,1,Low Income,Q3,1,11.83608736796011,371.6825258200875,7.238566503243964e-06,276.72715369542306,0.3094776860749377
CUST00598,59.0,1,3.0,Salaried,0.09867582642422734,0.6140325179587035,0.7830882122524833,7,281,0.82,2019-08-02,0,0.6822453211336856,2019,8,2,4,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,13.353300845091256,793.6556117107722,1.587578203903877e-06,508.2603151560425,0.7012936324808742
CUST00599,47.0,1,1.0,Salaried,-0.0011674456723322108,-0.5874447256324434,-0.8092634499328544,9,331,0.61,2018-03-03,0,0.21246085938814363,2018,3,3,5,0,1,0,0,0,0,0,1,0,Low Income,Q3,1,13.303962790181714,774.3163888230702,1.6678706747088944e-06,498.32829856166916,-1.043414255678405
CUST00600,30.0,2,2.0,Salaried,-0.12876380764712275,0.5038265687813053,-0.8541537744635163,7,14,0.68,2019-01-22,0,0.8418079730695286,2019,1,22,1,0,0,1,0,0,1,0,0,0,Low Income,Q1,0,13.204918004488128,736.904335718009,1.8415222759742112e-06,478.96923928145776,0.8131046029805917
CUST00601,46.0,1,1.0,Salaried,0.4087005308940179,0.5975795461159267,0.6898279221014695,3,91,0.94,2021-03-15,0,0.6611493692197096,2021,3,15,0,0,0,1,0,0,0,0,0,1,Medium Income,Q1,0,13.651205846671619,921.1310655927309,1.1785733850032477e-06,572.5573467521207,1.2027883070944745
CUST00602,39.0,0,2.0,Salaried,-0.5370913467820629,-0.774157366621402,-0.3349824725528874,7,396,0.3,2024-01-10,0,0.13406678590566604,2024,1,10,2,0,0,1,0,0,0,0,1,0,Low Income,Q4,3,12.829198166653706,610.6950548350625,2.6813285285713654e-06,412.0945306169852,-1.9346653193275656
CUST00603,59.0,1,2.0,Salaried,0.05077681398753071,0.24796782228160164,0.9674366512977456,8,228,0.63,2019-09-11,1,0.5682955789134951,2019,9,11,2,0,0,1,0,1,0,0,0,0,Low Income,Q2,2,13.3310716881562,784.8832906872206,1.6232638908616054e-06,503.7613180070452,0.3484358898820733
CUST00604,23.0,1,3.0,Unemployed,-0.7968300345314528,-0.5627230907070305,-0.2200104980534581,6,127,0.49,2022-08-11,0,0.4806406513153987,2022,8,11,3,0,0,1,0,0,0,1,0,0,Low Income,Q2,0,13.142116023059291,714.1242959037313,1.960882319392787e-06,467.08362495460483,-0.20385987592139188
CUST00605,33.0,0,2.0,Salaried,-0.7730898001556022,0.6269691517476991,-0.09613450812347143,11,90,0.13,2023-02-21,0,1.1290210163502272,2023,2,21,1,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,12.840521206153245,614.1623319611843,2.6511389810034493e-06,413.96721162388326,0.6851075875183943
CUST00606,48.0,1,1.0,Salaried,-0.04951925750666251,-0.9135980759725376,0.4035918714682771,1,473,0.11,2024-02-04,0,0.13857279702236963,2024,2,4,6,0,0,1,0,0,0,0,0,1,Low Income,Q4,3,13.278582168642744,764.5521434146922,1.7107440439847349e-06,493.29450957726414,-1.5141077192028973
CUST00607,40.0,0,3.0,Salaried,0.42104099374210424,0.8037399219999768,-0.4203886527632883,8,79,0.2,2019-05-02,1,0.7295205632375226,2019,5,2,3,0,1,0,0,0,0,0,1,0,Low Income,Q1,0,13.608670811867322,901.7477197087886,1.2297854780658845e-06,562.9039312899138,1.3144740059319944
CUST00608,48.0,0,0.0,Self-Employed,0.8482693401173312,-0.5236850274402912,0.07869637000376081,10,124,0.65,2021-07-01,0,0.04424222679338808,2021,7,1,3,0,1,0,0,0,1,0,0,0,Medium Income,Q1,0,13.937854757899794,1063.0813844668714,8.848437529186018e-07,642.0540844484482,-1.9346653193275656
CUST00609,28.0,1,0.0,Salaried,0.8354573981449401,-0.2816490749425506,-0.4718948341197352,7,272,0.58,2024-12-22,0,0.3437306803776172,2024,12,22,6,0,0,1,0,0,0,0,1,0,Low Income,Q3,1,13.520945854453045,863.0496799141982,1.3425418277297317e-06,543.5032681569103,-0.14027229741049765
CUST00610,61.0,1,3.0,Self-Employed,-0.8237747744596922,0.19152161458103123,-0.5335865366668824,4,315,0.57,2019-06-25,0,3.7817328999999997,2019,6,25,1,0,0,1,0,1,0,0,0,0,Low Income,Q3,1,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,0.47805789221745076
CUST00611,59.0,1,1.0,Self-Employed,-0.051282809278150016,-0.8402731109237701,0.5397325009030217,11,151,0.13,2022-03-16,0,0.2988481552284439,2022,3,16,2,0,0,0,1,0,0,0,1,0,Low Income,Q2,2,13.288667300766852,768.4171913745813,1.6935776723326212e-06,495.2886277177289,-0.6512650233145065
CUST00612,21.0,0,0.0,Salaried,0.061552419914305934,-0.9625952749656418,-0.2638591219126473,2,431,0.5,2023-08-23,0,0.24195860989300855,2023,8,23,2,0,1,0,0,0,0,1,0,0,Low Income,Q4,3,13.325225361148775,782.5922948764573,1.6327818177335454e-06,502.5846658383202,-0.8673645347961576
CUST00613,23.0,1,0.0,Salaried,0.958878750826383,0.26491204914381156,-0.10184864963298323,6,497,0.89,2018-05-31,0,0.4076512113000115,2018,5,31,3,0,0,1,0,0,0,0,1,0,Medium Income,Q4,3,13.634052528223492,913.2646111615187,1.1989642148148214e-06,568.6446911887881,0.3002729807706126
CUST00614,33.0,1,2.0,Self-Employed,0.15375596875604666,0.09823332273938991,-0.9832137694191779,1,216,0.44,2020-12-09,1,0.4859107650111827,2020,12,9,2,0,0,1,0,0,1,0,0,0,Low Income,Q2,2,13.37886987243766,803.8672651626013,1.5474999380226276e-06,513.4847381073976,0.17190339190660722
CUST00615,48.0,1,2.0,Salaried,0.5956805928469984,0.022895931514978818,0.8028950165653725,2,120,0.63,2021-05-23,1,0.32965950360715557,2021,5,23,6,0,0,1,0,0,0,0,1,0,Medium Income,Q1,0,13.724790380961453,955.6527769017364,1.0949625666789774e-06,589.6483153155576,0.10561397215017274
CUST00616,45.0,0,1.0,Unemployed,0.28827599421445377,0.6462520445444431,0.7065799643931289,11,312,0.76,2020-09-17,0,0.6513145641179873,2020,9,17,3,0,0,0,1,1,0,0,0,0,Low Income,Q3,1,13.45585782767441,835.4146575204436,1.4328317490870891e-06,529.540298386928,0.8028271529277922
