customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00466,48.0,Female,North,Secondary,Salaried,332526.17,465707.68,Education,627.0,9,440,0.83,2024-02-06,1
CUST00467,,Male,South,Post-Graduate,Salaried,283828.39,162942.64,Personal,533.0,11,39,0.86,2022-07-10,0
CUST00468,47.0,Male,West,Secondary,Salaried,982324.14,232584.19,Business,642.0,11,124,0.9,2024-04-26,0
CUST00469,40.0,Female,North,Primary,Salaried,632911.14,242042.81,Business,725.0,1,99,0.44,2022-02-18,0
CUST00470,44.0,Female,West,Graduate,Self-Employed,452608.15,319584.67,Car,600.0,1,221,0.28,2022-12-01,0
CUST00471,32.0,,South,Graduate,Self-Employed,541416.27,480245.96,Home,552.0,8,47,0.42,2024-06-02,0
CUST00472,55.0,Other,South,Secondary,Salaried,801861.18,347625.22,Car,686.0,3,92,0.38,2019-09-12,0
CUST00473,,Male,West,Post-Graduate,Salaried,526648.62,277296.28,Car,758.0,3,36,0.25,2024-08-04,0
CUST00474,53.0,Male,South,Post-Graduate,,237645.07,474116.02,Car,527.0,6,226,0.62,2023-12-05,1
CUST00475,63.0,Female,East,Post-Graduate,Salaried,681460.21,155520.95,Car,754.0,9,369,0.51,2018-12-23,0
CUST00476,57.0,Male,East,Post-Graduate,Salaried,902086.95,286100.86,Business,754.0,9,495,0.84,2024-10-22,0
CUST00477,32.0,Male,South,Post-Graduate,Self-Employed,885366.08,479240.62,Home,766.0,1,381,0.13,2022-08-05,0
CUST00478,,,East,Secondary,Salaried,460167.52,395275.12,Car,,2,224,0.65,2021-04-26,0
CUST00479,21.0,Male,North,Graduate,Salaried,917293.16,216065.28,Business,850.0,2,230,0.75,2021-07-28,1
CUST00480,53.0,Other,West,Graduate,Salaried,653237.49,50000.0,Car,648.0,5,24,0.75,2022-03-15,0
CUST00481,60.0,Male,North,Secondary,Salaried,910286.84,355954.47,Education,690.0,2,452,0.85,2022-01-29,0
CUST00482,,Female,West,Post-Graduate,Salaried,743421.76,50000.0,Car,643.0,10,268,0.72,2023-05-18,0
CUST00483,63.0,Male,South,Secondary,Salaried,219600.79,261749.75,Car,680.0,4,275,0.89,2021-09-23,0
CUST00484,64.0,Male,North,Graduate,Salaried,1036684.73,512210.71,Personal,818.0,3,472,0.38,2018-07-18,0
CUST00485,49.0,Male,South,Primary,Salaried,612945.96,407416.56,Education,559.0,2,129,0.53,2022-11-23,1
CUST00486,33.0,Female,South,Secondary,Salaried,744198.46,50000.0,Home,603.0,7,473,0.11,2020-12-09,0
CUST00487,32.0,Male,West,Post-Graduate,Salaried,263988.84,336081.27,Car,804.0,9,410,0.11,2021-03-11,0
CUST00488,51.0,Female,West,Graduate,Salaried,726331.63,242549.42,Home,772.0,2,137,0.3,2022-12-12,0
CUST00489,22.0,Male,West,Graduate,,875731.93,70730.87,Education,647.0,5,220,0.19,2022-03-18,0
CUST00490,55.0,Other,North,Graduate,Salaried,,1441215.32,Car,757.0,6,20,0.32,2018-01-31,1
CUST00491,43.0,Male,East,Graduate,Salaried,950099.95,211487.19,Personal,711.0,6,185,0.25,2024-07-08,0
CUST00492,37.0,Female,West,Post-Graduate,Salaried,738556.18,212603.87,Business,815.0,1,142,0.12,2019-10-22,0
CUST00493,46.0,Female,West,Primary,Salaried,213905.66,322328.12,Personal,687.0,2,334,0.87,2024-02-03,0
CUST00494,28.0,Female,North,Graduate,,633068.2,187340.78,Personal,772.0,11,329,0.11,2024-08-14,0
CUST00495,49.0,Female,West,Secondary,Self-Employed,451872.61,317232.45,Business,850.0,9,23,0.73,2019-07-01,0
CUST00496,46.0,Female,North,Primary,Self-Employed,,193201.52,Business,734.0,9,59,0.23,2021-02-03,0
CUST00497,,,South,Graduate,Salaried,295918.54,203076.94,Business,684.0,3,419,0.88,2023-11-15,0
CUST00498,46.0,Male,West,Primary,Salaried,547458.27,478727.36,Car,745.0,6,81,0.86,2024-03-27,1
CUST00499,54.0,Male,West,Secondary,Salaried,470704.23,497040.89,Home,647.0,1,78,0.66,2024-03-24,0
CUST00500,61.0,Female,South,Graduate,Self-Employed,462958.41,50000.0,Home,850.0,2,400,0.67,2019-01-06,1
CUST00501,27.0,Male,South,Secondary,Salaried,465440.95,434473.11,Business,696.0,6,392,0.1,2021-01-28,0
CUST00502,24.0,Female,South,Post-Graduate,Salaried,566036.32,551746.38,Personal,655.0,6,25,0.94,2022-01-08,0
CUST00503,31.0,Male,West,Graduate,,3357743.4499999997,2321311.32,Education,,9,448,0.85,2022-01-31,0
CUST00504,49.0,Male,East,Graduate,Salaried,100000.0,393668.35,Business,779.0,2,343,0.86,2023-10-04,1
CUST00505,56.0,Male,East,Graduate,Salaried,100000.0,109668.39,Personal,758.0,11,366,0.66,2024-10-07,0
CUST00506,45.0,Female,East,Graduate,Salaried,515327.17,413396.55,Personal,635.0,0,65,0.39,2024-06-20,0
CUST00507,41.0,Male,West,Post-Graduate,Salaried,550557.74,143534.58,Car,732.0,11,114,0.86,2021-02-25,0
CUST00508,56.0,Male,South,Graduate,Self-Employed,647277.8,238266.27,Car,544.0,2,141,0.35,2023-09-11,1
CUST00509,30.0,Male,West,Primary,Salaried,2090409.5499999998,1475819.16,Home,697.0,4,493,0.58,2018-04-03,1
CUST00510,57.0,Male,South,Graduate,Salaried,602366.3,155143.32,Home,721.0,6,57,0.18,2021-07-05,0
CUST00511,29.0,Male,West,Post-Graduate,Self-Employed,631630.8,93647.94,Education,834.0,3,257,0.88,2023-04-10,1
CUST00512,44.0,Male,West,Graduate,Salaried,416360.48,383839.2,Education,611.0,10,282,0.22,2021-05-28,0
CUST00513,55.0,Female,South,Primary,Salaried,853363.96,636100.36,Education,565.0,10,120,0.29,2022-04-21,1
CUST00514,55.0,Male,East,Post-Graduate,,644246.58,523782.18,Education,599.0,0,429,0.57,2019-02-20,0
CUST00515,,Male,South,Post-Graduate,Salaried,736740.27,427293.51,Personal,560.0,5,335,0.75,2024-08-10,0
CUST00516,38.0,Male,North,Primary,Self-Employed,617211.43,476253.38,Personal,800.0,1,345,0.63,2022-03-25,0
CUST00517,59.0,Male,North,Primary,Salaried,1125918.28,414789.51,Home,,11,358,0.3,2024-07-06,0
CUST00518,52.0,Male,South,Primary,Salaried,749099.27,380982.04,Car,709.0,2,493,0.1,2019-11-20,0
CUST00519,44.0,Male,West,Primary,Salaried,478001.67,461751.21,Car,790.0,3,47,0.74,2022-07-24,0
CUST00520,43.0,Male,North,Primary,Salaried,805241.72,53694.64,Business,692.0,5,366,0.94,2023-08-21,0
CUST00521,52.0,Male,North,Post-Graduate,Self-Employed,190598.77,335907.35,Personal,671.0,5,249,0.79,2022-03-11,0
CUST00522,57.0,Female,West,Post-Graduate,Salaried,629900.07,285429.32,Education,650.0,6,327,0.49,2019-02-23,0
CUST00523,32.0,Female,West,Graduate,Salaried,679790.07,314202.51,Education,652.0,4,130,0.87,2021-02-19,1
CUST00524,33.0,Female,East,Graduate,Self-Employed,632755.19,216953.0,Business,541.0,6,57,0.45,2020-06-29,1
CUST00525,43.0,Male,West,Secondary,Salaried,516555.28,393687.81,Car,704.0,1,19,0.55,2021-09-16,1
CUST00526,45.0,Male,South,Graduate,Self-Employed,346931.66,152772.96,Education,676.0,0,242,0.51,2022-04-16,0
CUST00527,55.0,Male,South,Graduate,Self-Employed,402663.25,203906.11,Car,747.0,11,45,0.48,2024-07-23,0
CUST00528,61.0,Male,East,Primary,Self-Employed,625518.73,182301.62,Business,688.0,9,422,0.76,2019-02-16,1
CUST00529,,Other,North,Primary,Salaried,321620.19,455510.39,Car,665.0,7,471,0.55,2021-06-01,1
CUST00530,37.0,Male,North,Graduate,Salaried,1042541.9,297889.77,Car,602.0,0,13,0.37,2018-06-02,0
CUST00531,40.0,Male,West,Secondary,Self-Employed,,217050.18,Car,686.0,11,53,0.32,2021-05-20,0
CUST00532,45.0,Male,South,Primary,Salaried,519140.53,232782.65,Education,746.0,1,65,0.13,2018-04-02,0
CUST00533,42.0,Female,North,Graduate,Salaried,627597.41,300698.51,Home,577.0,10,51,0.6,2018-11-27,0
CUST00534,33.0,Male,East,Graduate,Self-Employed,726855.23,591991.49,Personal,688.0,11,264,0.3,2022-07-23,0
CUST00535,39.0,Male,East,Post-Graduate,Self-Employed,371018.82,77426.34,Car,701.0,9,237,0.23,2020-08-12,0
CUST00536,56.0,Male,South,Secondary,Salaried,883573.7,421591.8,Car,615.0,5,123,0.66,2021-06-05,1
CUST00537,32.0,Male,East,Post-Graduate,Salaried,251542.24,384935.22,Car,627.0,0,246,0.68,2018-07-13,0
CUST00538,61.0,Male,East,Secondary,Salaried,,141066.23,Home,701.0,9,406,0.74,2019-06-14,0
CUST00539,39.0,Male,South,Primary,Self-Employed,755186.89,564037.19,Business,578.0,2,183,0.53,2021-06-20,0
CUST00540,32.0,Male,West,Secondary,Unemployed,860047.14,397070.48,Education,711.0,6,264,0.86,2022-01-13,1
CUST00541,29.0,Male,West,Graduate,Salaried,248999.68,208608.01,Home,599.0,11,475,0.9,2019-10-01,0
CUST00542,27.0,Male,East,Graduate,Salaried,1261259.2,50000.0,Car,776.0,7,426,0.79,2022-05-30,0
CUST00543,48.0,Male,West,Secondary,Self-Employed,375627.11,341246.43,Home,850.0,3,286,0.64,2022-05-17,0
CUST00544,34.0,Male,West,Secondary,Salaried,271954.38,291945.79,Home,603.0,11,473,0.36,2024-11-30,0
CUST00545,51.0,Female,East,Secondary,Salaried,725678.72,114471.67,Home,728.0,2,344,0.94,2024-12-02,0
CUST00546,39.0,Female,West,Post-Graduate,Unemployed,512926.64,112149.41,Business,615.0,0,450,0.33,2024-05-24,0
CUST00547,36.0,Male,East,Secondary,,475986.92,456331.78,Personal,,11,78,0.27,2019-11-29,0
CUST00548,25.0,,North,Primary,Salaried,748911.01,50000.0,Education,566.0,8,335,0.48,2023-08-08,0
CUST00549,55.0,Male,South,Post-Graduate,Salaried,,356570.9,Business,723.0,9,239,0.15,2022-08-29,0
CUST00550,32.0,Male,South,Post-Graduate,Salaried,174466.4,266261.34,Business,,5,76,0.93,2019-06-24,0
CUST00551,45.0,Female,West,Secondary,Self-Employed,450644.16,389487.87,Personal,661.0,5,313,0.6,2018-11-26,0
CUST00552,41.0,Male,West,Primary,Salaried,869475.43,247025.1,Business,587.0,8,469,0.57,2019-04-15,1
CUST00553,56.0,Female,West,Post-Graduate,Unemployed,461486.18,352789.49,Home,754.0,0,493,0.66,2019-06-18,0
CUST00554,43.0,Male,South,Graduate,Salaried,999789.17,166300.53,Home,605.0,5,426,0.52,2023-05-17,0
CUST00555,36.0,Male,North,Post-Graduate,Salaried,900253.69,291143.12,Car,730.0,11,45,0.13,2019-04-12,0
CUST00556,59.0,Female,North,Secondary,Salaried,,388035.1,Business,649.0,4,426,0.62,2024-10-03,0
CUST00557,62.0,Female,South,Primary,Salaried,684930.96,327156.94,Car,670.0,10,168,0.71,2020-02-01,0
CUST00558,59.0,Female,North,Secondary,Salaried,670500.66,368455.23,Education,693.0,5,158,0.45,2020-10-02,0
CUST00559,34.0,Female,South,Graduate,Salaried,639929.43,132974.17,Home,611.0,10,36,0.74,2020-06-09,0
CUST00560,51.0,Male,North,Graduate,Salaried,508439.58,193678.58,Education,699.0,7,484,0.29,2024-06-13,1
CUST00561,25.0,Female,East,Graduate,Salaried,537453.04,196798.83,Personal,818.0,4,81,0.29,2023-05-10,1
CUST00562,55.0,,East,Secondary,Self-Employed,332509.96,250231.84,Home,610.0,1,257,0.24,2024-07-09,1
CUST00563,43.0,Female,South,Post-Graduate,Self-Employed,100000.0,544544.92,Education,785.0,11,110,0.42,2020-08-11,0
CUST00564,49.0,Male,North,Secondary,Self-Employed,876017.65,236247.82,Personal,815.0,11,199,0.82,2021-12-14,0
CUST00565,63.0,,West,Primary,Salaried,639314.61,94159.3,Education,607.0,1,105,0.8,2022-07-31,0
CUST00566,31.0,,North,Post-Graduate,Salaried,,397496.22,Personal,549.0,9,393,0.43,2020-04-11,0
CUST00567,38.0,Male,East,Graduate,Self-Employed,699612.28,542395.82,Personal,707.0,4,291,0.6,2020-04-23,0
CUST00568,32.0,Male,East,Secondary,Salaried,392900.64,72981.87,Home,631.0,2,331,0.71,2024-04-16,0
CUST00569,29.0,Female,North,Graduate,Salaried,349734.45,655105.94,Car,848.0,9,405,0.31,2021-08-12,0
CUST00570,30.0,Male,North,Graduate,Self-Employed,529078.83,374731.79,Personal,683.0,2,287,0.24,2018-07-03,0
CUST00571,64.0,Male,West,Primary,Self-Employed,942024.62,486100.34,Personal,608.0,7,26,0.93,2021-07-07,0
CUST00572,37.0,Male,West,Post-Graduate,Salaried,307814.74,564072.89,Home,577.0,6,272,0.62,2022-08-18,0
CUST00573,58.0,,North,Primary,Salaried,100000.0,475071.18,Car,778.0,0,116,0.93,2024-02-12,0
CUST00574,27.0,Female,North,Primary,Self-Employed,469649.73,280103.59,Business,,11,77,0.39,2021-12-03,1
CUST00575,33.0,Male,North,Primary,Salaried,885674.98,519185.67,Business,684.0,11,137,0.7,2022-12-02,0
CUST00576,60.0,Other,North,Graduate,Self-Employed,166863.99,345827.96,Car,766.0,4,302,0.29,2019-09-19,0
CUST00577,62.0,Male,South,Primary,Self-Employed,304929.1,496287.25,Education,636.0,8,303,0.32,2023-08-18,0
CUST00578,29.0,Male,North,Primary,Self-Employed,665886.69,515977.59,Home,676.0,3,105,0.54,2020-02-22,0
CUST00579,,Female,West,Post-Graduate,Salaried,1242476.76,103638.61,Car,679.0,0,404,0.37,2022-02-16,0
CUST00580,22.0,Female,East,Post-Graduate,Salaried,260447.08,442974.2,Business,741.0,7,10,0.24,2022-11-20,1
CUST00581,25.0,Male,South,Primary,Self-Employed,250766.48,267259.45,Personal,733.0,4,418,0.32,2020-02-14,1
CUST00582,,Male,North,Post-Graduate,Salaried,684674.59,324874.31,Business,660.0,1,307,0.13,2022-10-26,0
CUST00583,57.0,Female,East,Post-Graduate,Self-Employed,901168.61,322876.69,Personal,686.0,11,189,0.7,2023-02-07,0
CUST00584,58.0,Male,South,Primary,Salaried,443975.32,315654.64,Home,647.0,0,417,0.52,2020-10-03,0
CUST00585,39.0,Other,East,Graduate,Salaried,194651.46,574234.56,Personal,547.0,11,190,0.18,2019-11-08,0
CUST00586,28.0,Other,North,Primary,Self-Employed,3542186.5500000003,216157.72,Car,703.0,11,244,0.25,2023-01-05,1
CUST00587,21.0,Female,North,Post-Graduate,Self-Employed,753710.35,50000.0,Personal,,11,449,0.19,2018-07-30,0
CUST00588,42.0,Male,West,Graduate,Unemployed,1044663.78,50000.0,Education,,2,328,0.62,2021-08-29,1
CUST00589,37.0,Female,North,Secondary,Self-Employed,764236.78,492445.97,Car,610.0,8,346,0.18,2022-06-16,0
CUST00590,27.0,Male,North,Graduate,Salaried,807016.52,160781.25,Home,602.0,0,17,0.74,2021-09-22,0
CUST00591,45.0,Male,South,Post-Graduate,Self-Employed,2672318.55,1295174.24,Car,745.0,3,452,0.12,2019-05-05,0
CUST00592,24.0,Male,West,Graduate,Self-Employed,1210376.09,279350.92,Education,,7,438,0.31,2021-11-27,0
CUST00593,56.0,Male,South,Primary,,500464.5,140452.47,Home,666.0,7,36,0.86,2018-07-10,0
CUST00594,26.0,Female,East,Secondary,Salaried,447019.47,453265.9,Business,597.0,9,317,0.71,2020-04-22,0
CUST00595,51.0,Female,North,Secondary,Salaried,1052378.73,277056.67,Education,688.0,11,155,0.16,2018-12-01,0
CUST00596,39.0,Female,East,Secondary,Salaried,231440.68,257207.69,Home,539.0,10,100,0.8,2022-07-01,0
CUST00597,64.0,Male,South,Post-Graduate,Self-Employed,138147.9,341916.84,Personal,693.0,10,351,0.52,2021-01-15,0
CUST00598,59.0,Male,North,Post-Graduate,Salaried,629889.23,429738.98,Car,758.0,7,281,0.82,2019-08-02,0
CUST00599,47.0,Male,North,Secondary,Salaried,599565.87,127384.28,Home,567.0,9,331,0.61,2018-03-03,0
CUST00600,30.0,Other,South,Graduate,Salaried,543028.0,457125.3,Car,542.0,7,14,0.68,2019-01-22,0
CUST00601,46.0,Male,South,Secondary,Salaried,848482.44,560973.63,Personal,822.0,3,91,0.94,2021-03-15,0
CUST00602,39.0,Female,South,Graduate,Salaried,372948.45,50000.0,Home,625.0,7,396,0.3,2024-01-10,0
CUST00603,59.0,Male,South,Graduate,Salaried,616041.78,350093.82,Business,782.0,8,228,0.63,2019-09-11,1
CUST00604,23.0,Male,South,Post-Graduate,Unemployed,509973.51,245114.0,Education,666.0,6,127,0.49,2022-08-11,0
CUST00605,33.0,Female,North,Graduate,Salaried,377195.37,425861.5,Home,665.0,11,90,0.13,2023-02-21,0
CUST00606,48.0,Male,South,Secondary,Salaried,584539.98,81001.34,Personal,719.0,1,473,0.11,2024-02-04,0
CUST00607,40.0,Female,North,Post-Graduate,,813148.95,593208.88,Home,600.0,8,79,0.2,2019-05-02,1
CUST00608,48.0,Female,North,Primary,Self-Employed,1130142.03,50000.0,Car,692.0,10,124,0.65,2021-07-01,0
CUST00609,28.0,Male,South,Primary,Salaried,744854.75,256029.43,Home,646.0,7,272,0.58,2024-12-22,0
CUST00610,61.0,Male,South,Post-Graduate,Self-Employed,100000.0,378173.29,Business,561.0,4,315,0.57,2019-06-25,0
CUST00611,59.0,Male,West,Secondary,Self-Employed,590464.98,176459.37,Home,710.0,11,151,0.13,2022-03-16,0
CUST00612,21.0,Female,North,Primary,,612450.7,148187.72,Education,656.0,2,431,0.5,2023-08-23,0
CUST00613,23.0,Male,South,Primary,Salaried,834052.25,340002.41,Home,666.0,6,497,0.89,2018-05-31,0
CUST00614,33.0,Male,South,Graduate,Self-Employed,646202.58,313996.79,Car,571.0,1,216,0.44,2020-12-09,1
CUST00615,48.0,Male,South,Graduate,Salaried,913272.23,301068.87,Home,823.0,2,120,0.63,2021-05-23,1
CUST00616,45.0,Female,West,Secondary,Unemployed,697917.65,454563.93,Business,759.0,11,312,0.76,2020-09-17,0
CUST00617,53.0,Male,West,Post-Graduate,,989699.52,228994.92,Personal,767.0,8,121,0.77,2019-01-07,0
CUST00618,58.0,Female,East,Secondary,Salaried,490313.52,357526.68,Home,653.0,3,426,0.54,2021-02-10,0
CUST00619,26.0,Female,North,Post-Graduate,,636085.87,208811.49,Home,524.0,3,52,0.83,2024-04-18,0
CUST00620,64.0,Male,East,Primary,Salaried,806660.38,147120.69,Education,850.0,2,356,0.43,2023-10-02,0
CUST00621,52.0,Male,South,Graduate,Self-Employed,456951.48,248743.45,Business,675.0,4,294,0.86,2021-02-27,0
CUST00622,41.0,Other,West,Secondary,Salaried,402496.8,210222.27,Personal,613.0,2,137,0.3,2018-07-12,0
CUST00623,36.0,Male,West,Secondary,Salaried,442661.98,219215.32,Car,718.0,8,194,0.34,2020-12-16,0
CUST00624,41.0,Female,East,Post-Graduate,Salaried,412696.1,509758.94,Home,785.0,2,238,0.15,2023-11-15,0
CUST00625,31.0,Male,West,Post-Graduate,Self-Employed,730640.48,254261.38,Personal,678.0,1,398,0.78,2018-07-17,0
CUST00626,57.0,Male,South,Secondary,Self-Employed,141297.99,180676.8,Car,795.0,11,230,0.45,2024-01-04,0
CUST00627,56.0,Female,West,Post-Graduate,Self-Employed,,305054.18,Business,777.0,4,361,0.29,2022-05-18,0
CUST00628,55.0,Male,East,Secondary,Self-Employed,1065686.62,318761.03,Business,583.0,5,453,0.3,2022-05-20,0
CUST00629,39.0,Male,South,Secondary,Salaried,418725.82,86361.38,Personal,619.0,0,126,0.87,2019-11-15,1
CUST00630,40.0,Male,East,Secondary,Salaried,650003.71,246286.87,Car,766.0,11,79,0.81,2018-11-29,1
CUST00631,38.0,Male,West,Primary,Self-Employed,227713.4,239036.82,Business,436.0,10,395,0.57,2021-05-28,0
CUST00632,61.0,Male,East,Post-Graduate,Salaried,623531.07,269014.03,Personal,667.0,5,79,0.62,2021-11-22,0
CUST00633,34.0,Male,East,Graduate,Salaried,420248.33,430595.11,Business,551.0,9,119,0.5,2021-09-27,0
CUST00634,35.0,Other,North,Graduate,Salaried,209227.63,324600.94,Business,637.0,2,436,0.43,2022-12-27,0
CUST00635,51.0,Male,West,Post-Graduate,,934230.11,521028.72,Business,653.0,3,141,0.88,2024-01-29,0
CUST00636,21.0,Female,West,Secondary,Salaried,895641.43,297901.14,Education,648.0,5,65,0.21,2022-01-31,0
CUST00637,23.0,Male,East,Graduate,Self-Employed,573161.3,619695.71,Car,630.0,7,486,0.46,2022-11-07,0
CUST00638,36.0,Female,North,Graduate,Salaried,849854.76,217060.5,Personal,581.0,8,452,0.39,2023-07-04,0
CUST00639,43.0,Male,West,Post-Graduate,Salaried,1075823.17,161478.77,Personal,850.0,5,98,0.52,2021-04-27,1
CUST00640,31.0,Other,South,Graduate,Salaried,788518.98,398514.48,Car,848.0,6,146,0.49,2021-02-17,0
CUST00641,32.0,Male,East,Secondary,Self-Employed,719919.93,545534.75,Car,575.0,4,140,0.54,2018-04-15,0
CUST00642,30.0,Male,West,Post-Graduate,Salaried,649737.42,51815.41,Car,822.0,11,227,0.22,2020-03-17,0
CUST00643,52.0,Male,South,Secondary,Self-Employed,762374.34,264541.68,Car,644.0,8,185,0.54,2020-11-30,0
CUST00644,36.0,Male,West,Graduate,Self-Employed,509020.15,190059.25,Home,692.0,3,180,0.31,2020-06-07,0
CUST00645,28.0,Male,South,Graduate,Salaried,,325713.18,Personal,674.0,9,484,0.26,2018-11-17,0
CUST00646,,Male,East,Secondary,Unemployed,712722.84,301803.23,Home,621.0,10,109,0.16,2024-07-10,0
CUST00647,32.0,Female,West,Primary,Unemployed,481533.78,542168.62,Business,769.0,5,489,0.75,2024-04-30,1
CUST00648,44.0,Male,West,Graduate,,508550.08,280487.14,Business,691.0,4,138,0.46,2022-02-09,0
CUST00649,48.0,Male,North,Primary,Self-Employed,600046.67,547461.14,Personal,,0,66,0.63,2024-07-27,1
CUST00650,28.0,Male,East,Graduate,Salaried,887651.89,243281.94,Business,563.0,4,190,0.72,2022-04-18,0
CUST00651,48.0,Female,South,Primary,Salaried,316834.06,466766.74,Car,600.0,4,255,0.68,2022-12-02,0
CUST00652,56.0,Male,West,Primary,Salaried,789794.63,341159.35,Home,532.0,8,153,0.5,2022-02-28,0
CUST00653,46.0,Male,West,Primary,Salaried,797949.1,611379.37,Car,681.0,0,60,0.43,2023-04-03,0
CUST00654,28.0,Male,South,Secondary,Unemployed,796453.0,50000.0,Business,572.0,4,377,0.42,2023-02-09,1
CUST00655,48.0,Female,East,Primary,Salaried,398313.4,90505.61,Home,656.0,6,468,0.64,2021-11-06,0
CUST00656,48.0,Female,North,Primary,Self-Employed,176829.6,629692.01,Car,803.0,10,227,0.52,2022-02-13,0
CUST00657,57.0,Male,North,Primary,Self-Employed,739925.12,168012.28,Personal,788.0,5,113,0.82,2023-05-14,0
CUST00658,61.0,Female,West,Graduate,Self-Employed,646884.7,179435.4,Car,677.0,5,392,0.84,2018-01-05,0
CUST00659,56.0,Female,South,Primary,,851094.16,142369.75,Business,672.0,11,64,0.24,2023-09-13,0
CUST00660,47.0,Male,West,Graduate,Salaried,424865.79,506720.27,Home,,6,266,0.22,2021-03-14,0
CUST00661,37.0,,South,Primary,Salaried,790029.59,74377.63,Personal,727.0,5,355,0.64,2024-07-26,1
CUST00662,29.0,Male,North,Primary,Salaried,863603.03,304041.07,Home,650.0,4,165,0.36,2024-11-17,0
CUST00663,53.0,Male,East,Secondary,Salaried,576172.57,252188.07,Personal,552.0,9,62,0.12,2018-12-14,0
CUST00664,40.0,Male,South,Graduate,Salaried,704232.38,486572.81,Home,715.0,4,451,0.86,2022-11-01,0
CUST00665,33.0,Male,North,Primary,Salaried,695491.61,198537.12,Business,755.0,8,338,0.29,2018-05-05,0
CUST00666,48.0,Male,West,Graduate,Self-Employed,394632.62,374749.06,Personal,623.0,7,453,0.89,2022-12-19,0
CUST00667,49.0,,South,Graduate,Salaried,732774.15,89181.09,Education,706.0,11,196,0.71,2024-08-01,1
CUST00668,33.0,Male,East,Post-Graduate,,1005624.59,709309.39,Home,647.0,9,373,0.75,2019-05-13,0
CUST00669,55.0,Male,West,Secondary,Self-Employed,605550.98,256873.38,Home,663.0,3,159,0.27,2021-03-22,0
CUST00670,26.0,Male,West,Secondary,Salaried,234768.77,301577.43,Car,456.0,3,273,0.3,2018-02-22,0
CUST00671,38.0,Female,North,Secondary,Salaried,428193.37,597855.78,Personal,660.0,9,259,0.54,2018-05-29,1
CUST00672,25.0,Male,South,Post-Graduate,Self-Employed,155142.64,194398.9,Education,767.0,4,442,0.25,2019-05-18,1
CUST00673,45.0,Male,West,Post-Graduate,Salaried,922565.28,600128.82,Business,623.0,2,307,0.36,2020-05-19,0
CUST00674,22.0,Male,East,Secondary,Self-Employed,791026.32,225935.19,Car,685.0,7,420,0.37,2018-08-07,0
CUST00675,30.0,Male,South,Post-Graduate,Salaried,474657.68,420905.67,Education,,6,432,0.24,2021-07-24,0
CUST00676,50.0,Other,East,Post-Graduate,Self-Employed,,196917.3,Personal,712.0,4,220,0.27,2024-11-04,1
CUST00677,25.0,Other,West,Post-Graduate,Salaried,391676.26,55913.44,Education,661.0,9,34,0.77,2023-11-01,0
CUST00678,53.0,Male,East,Secondary,Salaried,440430.76,374626.98,Home,595.0,2,303,0.24,2020-01-08,0
CUST00679,21.0,Other,North,Secondary,Salaried,627351.9,415182.61,Home,800.0,4,350,0.12,2024-09-17,0
CUST00680,38.0,Male,East,Secondary,Self-Employed,618939.84,63140.57,Car,764.0,2,161,0.63,2018-10-17,0
CUST00681,52.0,Female,South,Post-Graduate,Salaried,935357.99,244729.5,Personal,626.0,9,33,0.93,2024-10-03,0
CUST00682,31.0,Male,East,Secondary,Salaried,426811.29,516136.61,Personal,725.0,4,261,0.38,2018-12-05,1
CUST00683,41.0,Male,East,Post-Graduate,Unemployed,222953.04,408021.41,Education,728.0,0,69,0.2,2022-08-21,0
CUST00684,46.0,Male,North,Primary,Self-Employed,310755.38,228861.3,Car,738.0,5,476,0.58,2023-02-12,0
CUST00685,45.0,Female,East,Post-Graduate,Salaried,594243.79,192445.37,Personal,528.0,9,443,0.87,2020-09-13,0
CUST00686,42.0,Male,East,Graduate,Self-Employed,417830.48,650683.98,Home,771.0,3,376,0.77,2020-08-16,1
CUST00687,47.0,Male,West,Secondary,Salaried,526997.86,50000.0,Education,629.0,3,75,0.63,2021-05-15,1
CUST00688,33.0,Male,West,Secondary,Salaried,486491.6,289344.26,Business,648.0,7,407,0.37,2021-07-12,0
CUST00689,53.0,Female,South,Graduate,Salaried,847559.61,50000.0,Home,850.0,1,62,0.56,2023-06-30,1
CUST00690,54.0,Male,West,Post-Graduate,Unemployed,453258.58,536666.64,Car,,3,425,0.18,2019-01-08,0
CUST00691,61.0,Female,West,Primary,Unemployed,505664.48,298717.75,Personal,645.0,1,115,0.68,2022-02-20,0
CUST00692,55.0,Other,West,Graduate,Salaried,779320.9,332071.34,Home,482.0,0,105,0.72,2019-06-15,0
CUST00693,21.0,Male,West,Graduate,Salaried,458754.52,798400.62,Business,805.0,9,485,0.92,2020-07-12,1
CUST00694,41.0,Female,North,Post-Graduate,Salaried,705803.09,193174.92,Business,559.0,2,185,0.32,2018-01-23,1
CUST00695,26.0,Male,West,Secondary,Unemployed,682871.32,614743.66,Car,590.0,11,48,0.12,2023-11-22,0
CUST00696,48.0,Female,North,Post-Graduate,Unemployed,3177207.3,918673.04,Home,650.0,7,177,0.56,2018-08-29,0
CUST00697,37.0,,North,Graduate,Salaried,316400.9,257967.76,Education,807.0,5,51,0.7,2020-10-01,0
CUST00698,25.0,Female,West,Graduate,Self-Employed,907443.56,774871.55,Home,750.0,11,376,0.77,2023-03-12,1
